"DataCode","Rectype","RecYear","Date","Watershed","Transect","TrapStation","Species","SpecimenNo1","SpecimenNo2","VoucherNo","RecaptureStatus","Disposition","TotalLength","TailLength","HFLength","EarLength","Weight","Sex","Age","ReprodCondition","Comments"
"csm08",1,2017,"6/6/2017","20B","W","6","PMLE","",NA,"NK269922","N","V",168,70,22,"14","26.3","M","A","S",""
"csm08",1,2017,"6/6/2017","20B","W","5","PMLE","",NA,"NK269923","N","V",178,82,22,"17","32.7","F","A","OEL",""
"csm08",1,2017,"6/6/2017","20B","W","8","PMLE","",NA,"NK269924","N","V",167,72,21,"16","26.8","M","SA","S",""
"csm08",1,2017,"6/6/2017","20B","W","9","SIHI","",NA,"NK269918","N","V",254,98,30,"16","121.2","F","A","OEL",""
"csm08",1,2017,"6/6/2017","4B","E","14","PMLE","",NA,"NK269901","N","V",188,80,23,"12","29","F","A","CEN",""
"csm08",1,2017,"6/6/2017","4B","E","9","PMLE","",NA,"NK269902","N","V",166,71,20,"17","26.5","F","A","OEL",""
"csm08",1,2017,"6/6/2017","4B","E","17","PMLE","",NA,"NK269904","N","V",175,72,21,"17","31.1","M","A","S",""
"csm08",1,2017,"6/6/2017","4B","E","12","PMLE","",NA,"NK269907","N","V",164,74,22,"17","19","M","A","S",""
"csm08",1,2017,"6/6/2017","4B","E","16","PMLE","",NA,"NK269908","N","V",186,81,23,"18","33.1","M","A","S",""
"csm08",1,2017,"6/6/2017","4B","E","7","PMMA","",NA,"NK269906","N","V",150,60,18,"16","17.3","M","A","S",""
"csm08",1,2017,"6/6/2017","4B","E","19","SIHI","",NA,"NK269903","N","V",267,91,30,"18","129.5","M","A","S",""
"csm08",1,2017,"6/6/2017","4B","E","19","SIHI","",NA,"NK269905","N","V",259,86,29,"19","133.2","F","A","OEL",""
"csm08",1,2017,"6/6/2017","4F","W","8","REME","",NA,"NK269897","N","V",138,65,17,"14","9.7","M","A","S",""
"csm08",1,2017,"6/6/2017","4F","W","11","SIHI","",NA,"NK269898","N","V",252,99,29,"20","121.8","M","A","S",""
"csm08",1,2017,"6/6/2017","SpB","W","6","PMMA","",NA,"NK269899","N","V",130,48,19,"15","12.8","F","SA","CSN",""
"csm08",1,2017,"6/6/2017","SpB","W","18","PMMA","",NA,"NK269900","N","V",133,48,17,"19","15.3","F","A","CEN",""
"csm08",1,2017,"6/7/2017","20B","W","15","DIVI","",NA,"NK269951","N","V",336,150,32,"39","136.1","M","JUV","NS",""
"csm08",1,2017,"6/7/2017","20B","W","2","PMLE","",NA,"NK269938","N","V",180,82,21,"18","30.9","F","A","CEL",""
"csm08",1,2017,"6/7/2017","20B","W","4","PMLE","",NA,"NK269939","N","V",179,73,23,"18","","F","A","CEN",""
"csm08",1,2017,"6/7/2017","20B","W","14","PMLE","",NA,"NK269942","N","V",185,83,21,"18","33.1","M","A","S",""
"csm08",1,2017,"6/7/2017","20B","W","10","PMLE","",NA,"NK269943","N","V",178,81,22,"17","29.4","M","A","S",""
"csm08",1,2017,"6/7/2017","20B","W","18","PMLE","",NA,"NK269944","N","V",176,79,21,"18","33.2","M","A","S",""
"csm08",1,2017,"6/7/2017","20B","W","16","PMLE","",NA,"NK269945","N","V",169,74,23,"16","26.1","M","A","S",""
"csm08",1,2017,"6/7/2017","20B","W","3","PMLE","",NA,"NK269947","N","V",173,86,21,"17","25.8","M","A","S",""
"csm08",1,2017,"6/7/2017","20B","W","15","PMLE","",NA,"NK269948","N","V",183,87,24,"18","31.9","M","A","S",""
"csm08",1,2017,"6/7/2017","20B","W","6","PMLE","",NA,"NK269949","N","V",179,79,21,"17","30.6","M","A","S",""
"csm08",1,2017,"6/7/2017","20B","W","11","PMLE","",NA,"NK269950","N","V",176,86,22,"18","29.5","M","A","S",""
"csm08",1,2017,"6/7/2017","20B","W","19","SIHI","",NA,"NK269940","N","V",262,110,29,"21","137.9","M","A","S",""
"csm08",1,2017,"6/7/2017","20B","W","12","SIHI","",NA,"NK269941","N","V",289,180,29,"20","174.5","M","A","S",""
"csm08",1,2017,"6/7/2017","20B","W","13","SIHI","",NA,"NK269946","N","V",283,122,32,"21","225.8","F","A","OEN",""
"csm08",1,2017,"6/7/2017","4B","E","13","PMLE","",NA,"NK269930","N","V",151,71,22,"17","15.1","F","JUV","CSN",""
"csm08",1,2017,"6/7/2017","4B","E","15","PMLE","",NA,"NK269931","N","V",171,82,23,"16","22.9","M","A","S",""
"csm08",1,2017,"6/7/2017","4B","E","17","PMLE","",NA,"NK269932","N","V",170,79,22,"19","26.6","F","A","CSN",""
"csm08",1,2017,"6/7/2017","4B","E","20","SIHI","",NA,"NK269933","N","V",162,74,22,"16","24.2","F","JUV","CSN",""
"csm08",1,2017,"6/7/2017","4B","E","20","SIHI","",NA,"NK269934","N","V",190,82,26,"17","52.8","M","SA","S",""
"csm08",1,2017,"6/7/2017","4F","E","18","REME","",NA,"NK269926","N","V",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/7/2017","4F","E","3","REMO","",NA,"NK269927","N","V",143,69,11,"12","10.9","M","A","S",""
"csm08",1,2017,"6/7/2017","4F","E","6","SIHI","",NA,"NK269928","N","V",270,110,29,"20","140.4","F","A","OEL",""
"csm08",1,2017,"6/7/2017","4F","E","11","SIHI","",NA,"NK269929","N","V",268,108,28,"19","121.8","F","A","CEL",""
"csm08",1,2017,"6/7/2017","SpB","W","16","CHHI","",NA,"NK269937","N","V",211,110,25,"12","56.9","M","A","S",""
"csm08",1,2017,"6/7/2017","SpB","W","14","PMMA","",NA,"NK269935","N","V",138,63,19,"15","15.1","M","A","S",""
"csm08",1,2017,"6/7/2017","SpB","W","9","PMMA","",NA,"NK269936","N","V",132,52,17,"13","17.2","M","A","S",""
"csm08",1,2017,"6/8/2017","20B","W","15","NEFL","",NA,"NK269965","N","V",351,140,38,"24","","F","A","CSN",""
"csm08",1,2017,"6/8/2017","20B","W","20","PMLE","",NA,"NK269966","N","V",185,88,23,"16","33.2","F","A","CEN",""
"csm08",1,2017,"6/8/2017","20B","W","1","PMLE","",NA,"NK269967","N","V",147,67,21,"16","17.9","M","SA","S",""
"csm08",1,2017,"6/8/2017","20B","W","4","PMLE","",NA,"NK269969","N","V",167,75,21,"16","28.3","F","A","CEL",""
"csm08",1,2017,"6/8/2017","20B","W","16","PMLE","",NA,"NK269970","N","V",183,76,23,"16","33.1","M","A","S",""
"csm08",1,2017,"6/8/2017","20B","W","18","PMLE","",NA,"NK269971","N","V",185,76,21,"16","30.3","M","A","S",""
"csm08",1,2017,"6/8/2017","20B","W","20","PMLE","",NA,"NK269972","N","V",176,76,22,"16","25.9","F","A","CEN",""
"csm08",1,2017,"6/8/2017","20B","W","16","PMLE","",NA,"NK269974","N","V",202,99,22,"16","32","F","A","OEL",""
"csm08",1,2017,"6/8/2017","20B","W","5","PMLE","",NA,"NK269975","N","V",136,61,21,"13","11.8","F","JUV","CSN",""
"csm08",1,2017,"6/8/2017","20B","W","17","PMLE","",NA,"NK269976","N","V",178,84,22,"17","30.9","F","A","CEN",""
"csm08",1,2017,"6/8/2017","20B","W","9","SIHI","",NA,"NK269964","N","V",255,105,30,"18","139.9","M","A","S",""
"csm08",1,2017,"6/8/2017","20B","W","19","SIHI","",NA,"NK269968","N","V",272,109,30,"17","235.2","F","A","OEN",""
"csm08",1,2017,"6/8/2017","20B","W","17","SIHI","",NA,"NK269973","N","V",NA,NA,NA,"","","F","?","OEL",""
"csm08",1,2017,"6/8/2017","4B","E","7","MIOC","",NA,"NK269956","N","V",135,30,20,"11","32.8","M","A","S",""
"csm08",1,2017,"6/8/2017","4B","E","14","PMLE","",NA,"NK269959","N","V",149,64,21,"13","14","F","JUV","CSN",""
"csm08",1,2017,"6/8/2017","4B","E","12","PMMA","",NA,"NK269957","N","V",150,49,17,"13","12","F","SA","CSN",""
"csm08",1,2017,"6/8/2017","4B","E","19","SIHI","",NA,"NK269958","N","V",250,96,29,"17","148.3","M","A","S",""
"csm08",1,2017,"6/8/2017","4F","E","3","MIOC","",NA,"NK269952","N","V",154,31,19,"11","60.5","F","A","CEN",""
"csm08",1,2017,"6/8/2017","4F","E","19","MIOC","",NA,"NK269955","N","V",139,29,18,"9","28.5","F","SA","CSN",""
"csm08",1,2017,"6/8/2017","4F","E","18","REME","",NA,"NK269954","N","V",123,58,16,"12","6.7","F","JUV","CSN",""
"csm08",1,2017,"6/8/2017","4F","E","11","SIHI","",NA,"NK269953","N","V",274,110,31,"16","127.8","M","A","S",""
"csm08",1,2017,"6/8/2017","SpB","W","12","CHHI","",NA,"NK269962","N","V",215,102,25,"11","50.2","F","A","CEN",""
"csm08",1,2017,"6/8/2017","SpB","W","2","MIOC","",NA,"NK269963","N","V",137,26,17,"7","33.5","M","A","S",""
"csm08",1,2017,"6/8/2017","SpB","W","19","PMMA","",NA,"NK269960","N","V",136,53,19,"14","15","M","SA","S",""
"csm08",1,2017,"6/8/2017","SpB","W","14","PMMA","",NA,"NK269961","N","V",142,60,18,"13","16.3","F","A","CSN",""
"csm08",1,2017,"6/9/2017","20B","W","6","DIVI","",NA,"NK269984","N","V",336,149,32,"35","131","F","JUV","?",""
"csm08",1,2017,"6/9/2017","20B","W","6","NEFL","",NA,"NK269978","N","V",311,162,38,"27","207.1","M","A","NS",""
"csm08",1,2017,"6/9/2017","20B","W","16","NEFL","",NA,"NK269983","N","V",393,170,39,"29","341.4","F","A","OEL",""
"csm08",1,2017,"6/9/2017","20B","W","4","PMLE","",NA,"NK269977","N","V",163,73,21,"17","23.8","M","A","S",""
"csm08",1,2017,"6/9/2017","20B","W","17","PMLE","",NA,"NK269979","N","V",164,75,23,"16","26.7","M","A","S",""
"csm08",1,2017,"6/9/2017","20B","W","9","PMLE","",NA,"NK269980","N","V",140,66,20,"16","12.4","F","JUV","CSN",""
"csm08",1,2017,"6/9/2017","20B","W","1","PMLE","",NA,"NK269981","N","V",178,79,22,"17","30.4","M","A","S",""
"csm08",1,2017,"6/9/2017","20B","W","17","SIHI","",NA,"NK269982","N","V",241,87,26,"20","124.6","M","A","S",""
"csm08",1,2017,"6/9/2017","4B","E","15","PMLE","",NA,"NK269987","N","V",157,71,21,"18","18.9","M","A","S",""
"csm08",1,2017,"6/9/2017","4B","E","19","SIHI","",NA,"NK269986","N","V",279,114,31,"20","171.2","M","A","S",""
"csm08",1,2017,"6/9/2017","4B","E","19","SIHI","",NA,"NK269988","N","V",259,109,21,"22","138.7","M","A","S",""
"csm08",1,2017,"6/9/2017","4F","E","4","MIOC","",NA,"NK269985","N","V",145,38,18,"13","29.7","F","A","CSN",""
"csm08",1,2017,"6/9/2017","SpB","W","3","CHHI","",NA,"NK269989","N","V",191,97,23,"10","29.4","M","A","S",""
"csm08",1,2017,"6/9/2017","SpB","W","18","CHHI","",NA,"NK269990","N","V",166,80,26,"11","21.4","F","SA","CSN",""
"csm08",1,2017,"6/13/2017","20B","E","15","NEFL","495",NA,"","N","R",NA,115,32,"","90","F","JUV","CSN",""
"csm08",1,2017,"6/13/2017","20B","E","17","PMLE","425",NA,"","N","R",NA,64,21,"","12","M","JUV","NS",""
"csm08",1,2017,"6/13/2017","20B","E","18","PMLE","462",NA,"","N","R",NA,54,19,"","9","M","JUV","NS",""
"csm08",1,2017,"6/13/2017","20B","E","10","PMLE","488",NA,"","N","R",NA,88,23,"","34","M","A","S",""
"csm08",1,2017,"6/13/2017","20B","E","8","PMLE","484",NA,"","N","R",NA,89,23,"","35","F","A","CSN",""
"csm08",1,2017,"6/13/2017","20B","E","8","PMLE","366",NA,"","A","R",NA,85,24,"","33","M","A","S",""
"csm08",1,2017,"6/13/2017","20B","E","7","PMLE","476",NA,"","N","R",NA,91,21,"","34","F","A","CEN","PREGNANT"
"csm08",1,2017,"6/13/2017","20B","E","9","PMLE","326",NA,"","A","R",NA,87,23,"","35","F","A","CEN",""
"csm08",1,2017,"6/13/2017","20B","E","10","SIHI","492",NA,"","N","R",NA,97,30,"","159","F","A","OSN",""
"csm08",1,2017,"6/13/2017","20B","E","12","SIHI","485",NA,"","N","R",NA,70,25,"","35","M","A","NS",""
"csm08",1,2017,"6/13/2017","R1A","E","5","NEFL","428",NA,"","N","R",NA,138,32,"","180","F","A","OSN",""
"csm08",1,2017,"6/13/2017","R1A","E","15","PMLE","436",NA,"","N","R",NA,80,22,"","20","F","A","CSN",""
"csm08",1,2017,"6/13/2017","R1A","E","5","PMLE","430",NA,"","N","R",NA,69,22,"","20","M","A","NS",""
"csm08",1,2017,"6/13/2017","R1A","E","4","PMLE","412",NA,"","N","R",NA,79,21,"","25","F","A","CEN","PREGNANT"
"csm08",1,2017,"6/13/2017","R1A","E","6","PMLE","431",NA,"","N","R",NA,69,22,"","17","F","JUV","CSN",""
"csm08",1,2017,"6/13/2017","R1A","E","13","PMLE","408",NA,"","N","R",NA,100,21,"","33","M","A","S",""
"csm08",1,2017,"6/13/2017","R1A","E","12","PMLE","443",NA,"","N","R",NA,88,22,"","34","M","A","NS",""
"csm08",1,2017,"6/13/2017","R1A","E","1","PMMA","415",NA,"","N","R",NA,62,19,"","19","M","A","S",""
"csm08",1,2017,"6/13/2017","R1A","E","18","SIHI","401",NA,"","N","R",NA,121,33,"","190","F","A","CSN",""
"csm08",1,2017,"6/13/2017","R1A","E","14","SIHI","446",NA,"","N","R",NA,84,31,"","39","M","JUV","NS",""
"csm08",1,2017,"6/13/2017","R20A","W","11","PMLE","401",NA,"","Y","R",NA,68,21,"","18","F","A","CSN",""
"csm08",1,2017,"6/13/2017","R20A","W","14","PMLE","466",NA,"","Y","R",NA,89,23,"","36","M","A","S",""
"csm08",1,2017,"6/13/2017","R20A","W","16","SIHI","461",NA,"","Y","R",NA,104,30,"","160","F","A","CSN",""
"csm08",1,2017,"6/13/2017","SpB","E","17","PMLE","459",NA,"","N","R",NA,76,21,"","29","M","A","NS","also ET2100 (NEON)"
"csm08",1,2017,"6/13/2017","SpB","E","6","PMMA","447",NA,"","N","R",NA,57,18,"","20","M","A","S",""
"csm08",1,2017,"6/13/2017","SpB","E","20","PMMA","",3866,"","A","R",NA,64,17,"","23","M","A","S","NEON recapture"
"csm08",1,2017,"6/13/2017","SpB","E","18","PMMA","470",NA,"","N","R",NA,61,17,"","15","F","SA","OSN",""
"csm08",1,2017,"6/13/2017","SpB","E","7","SIHI","481",NA,"","N","R",NA,91,32,"","155","M","A","S","OTB"
"csm08",1,2017,"6/13/2017","SpB","E","10","SIHI","473",NA,"","N","R",NA,122,34,"","170","M","A","NS",""
"csm08",1,2017,"6/13/2017","SpB","E","19","SIHI","480",NA,"","N","R",NA,86,29,"","80","M","SA","NS",""
"csm08",1,2017,"6/14/2017","20B","E","16","PMLE","456",NA,"","N","R",NA,73,21,"","26","F","A","CEN",""
"csm08",1,2017,"6/14/2017","20B","E","17","PMLE","497",NA,"","N","R",NA,74,22,"","24","M","A","S",""
"csm08",1,2017,"6/14/2017","20B","E","7","PMLE","366",NA,"","A","R",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/14/2017","20B","E","4","PMLE","496",NA,"","N","R",NA,92,21,"","23","M","A","S",""
"csm08",1,2017,"6/14/2017","20B","E","19","PMLE","468",NA,"","N","R",NA,84,22,"","34","F","A","CEN","PREGNANT"
"csm08",1,2017,"6/14/2017","20B","E","11","PMLE","499",NA,"","N","R",NA,75,21,"","19.5","M","A","NS",""
"csm08",1,2017,"6/14/2017","20B","E","18","PMLE","469",NA,"","N","R",NA,72,23,"","19","M","JUV","NS",""
"csm08",1,2017,"6/14/2017","20B","E","16","PMLE","355",NA,"","A","R",NA,82,22,"","31","M","A","S",""
"csm08",1,2017,"6/14/2017","20B","E","15","PMLE","454",NA,"","N","R",NA,66,20,"","13","F","JUV","CSN",""
"csm08",1,2017,"6/14/2017","20B","E","9","PMLE","488",NA,"","Y","R",NA,NA,NA,"","","M","A","NS",""
"csm08",1,2017,"6/14/2017","20B","E","18","PMLE","462",NA,"","Y","R",NA,NA,NA,"","","M","JUV","NS",""
"csm08",1,2017,"6/14/2017","20B","E","9","PMLE","326",NA,"","Y","R",NA,NA,NA,"","","F","A","CEN",""
"csm08",1,2017,"6/14/2017","20B","E","8","PMLE","484",NA,"","Y","R",NA,NA,NA,"","","F","A","CSN",""
"csm08",1,2017,"6/14/2017","20B","E","8","PMLE","476",NA,"","Y","R",NA,NA,NA,"","","F","A","CEN","PREGNANT"
"csm08",1,2017,"6/14/2017","20B","E","20","SIHI","490",NA,"","N","R",NA,59,NA,"","","F","JUV","","F?"
"csm08",1,2017,"6/14/2017","20B","E","10","SIHI","471",NA,"","N","R",NA,66,24,"","32","M","SA","S",""
"csm08",1,2017,"6/14/2017","20B","E","13","SIHI","492",NA,"","Y","R",NA,NA,NA,"","","F","A","CEN","PREGNANT"
"csm08",1,2017,"6/14/2017","R1A","E","5","NEFL","428",NA,"","Y","R",NA,NA,NA,"","","F","A","OSN",""
"csm08",1,2017,"6/14/2017","R1A","E","13","PMLE","475",NA,"","N","R",NA,71,20,"","19","F","JUV","CSN",""
"csm08",1,2017,"6/14/2017","R1A","E","8","PMLE","455",NA,"","N","R",NA,70,21,"","24","M","A","NS","BOTFLY ON SCROTUM"
"csm08",1,2017,"6/14/2017","R1A","E","17","PMLE","489",NA,"","N","R",NA,67,21,"","18","M","A","S",""
"csm08",1,2017,"6/14/2017","R1A","E","15","PMLE","436",NA,"","Y","R",NA,NA,NA,"","","F","A","CSN",""
"csm08",1,2017,"6/14/2017","R1A","E","15","PMLE","408",NA,"","Y","R",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/14/2017","R1A","E","4","PMLE","430",NA,"","Y","R",NA,69,NA,"","","M","A","NS",""
"csm08",1,2017,"6/14/2017","R1A","E","2","PMLE","412",NA,"","Y","R",NA,NA,NA,"","","F","A","CEN",""
"csm08",1,2017,"6/14/2017","R1A","E","10","SIHI","487",NA,"","N","R",NA,95,30,"","145","M","A","S",""
"csm08",1,2017,"6/14/2017","R1A","E","6","SIHI","472",NA,"","N","R",NA,75,27,"","35","M","JUV","NS",""
"csm08",1,2017,"6/14/2017","R1A","E","12","SIHI","442",NA,"","N","R",NA,86,26,"","59","F","SA","CSN",""
"csm08",1,2017,"6/14/2017","R1A","E","10","SIHI","465",NA,"","N","R",NA,102,29,"","85","M","A","S",""
"csm08",1,2017,"6/14/2017","R20A","W","14","PMLE","477",NA,"","N","R",NA,74,21,"","26","M","A","NS",""
"csm08",1,2017,"6/14/2017","R20A","W","11","PMLE","424",NA,"","Y","R",NA,NA,NA,"","","F","A","CSN",""
"csm08",1,2017,"6/14/2017","SpB","E","18","MIOC","438",NA,"","N","R",NA,30,19,"","52","F","A","CEN","PREGNANT"
"csm08",1,2017,"6/14/2017","SpB","E","17","PMMA","459",2100,"","Y","R",NA,78,21,"","","M","A","NS","NEON recapture 2100/459"
"csm08",1,2017,"6/14/2017","SpB","E","15","SIHI","483",NA,"","N","R",NA,87,27,"","69","F","SA","CNS",""
"csm08",1,2017,"6/14/2017","SpB","E","14","SIHI","414",NA,"","N","R",NA,85,28,"","80","M","SA","NS",""
"csm08",1,2017,"6/14/2017","SpB","E","16","SIHI","494",NA,"","N","R",NA,111,31,"","190","F","A","OSN","PREGNANT"
"csm08",1,2017,"6/14/2017","SpB","E","20","SIHI","486",NA,"","N","R",NA,58,22,"","27","M","JUV","NS",""
"csm08",1,2017,"6/14/2017","SpB","E","8","SIHI","458",NA,"","N","R",NA,108,29,"","130","M","A","NS",""
"csm08",1,2017,"6/14/2017","SpB","E","7","SIHI","493",NA,"","N","R",NA,87,29,"","51","F","SA","OSN",""
"csm08",1,2017,"6/14/2017","SpB","E","8","SIHI","",NA,"","Y","R",NA,NA,NA,"","","N","","","ESCAPED"
"csm08",1,2017,"6/14/2017","SpB","E","19","SIHI","480",NA,"","Y","R",NA,NA,NA,"","","M","SA","NS",""
"csm08",1,2017,"6/15/2017","20B","E","9","PMLE","569",NA,"","N","R",NA,78,22,"","36","F","A","CEN","PREGNANT"
"csm08",1,2017,"6/15/2017","20B","E","10","PMLE","326",NA,"","A","R",NA,NA,NA,"","","F","A","CEN","PREGNANT"
"csm08",1,2017,"6/15/2017","20B","E","10","PMLE","366",NA,"","A","R",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/15/2017","20B","E","16","PMLE","595",NA,"","N","R",NA,71,22,"","28","M","A","S",""
"csm08",1,2017,"6/15/2017","20B","E","16","PMLE","355",NA,"","A","R",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/15/2017","20B","E","15","PMLE","454",NA,"","Y","R",NA,NA,NA,"","","F","JUV","CSN",""
"csm08",1,2017,"6/15/2017","20B","E","8","PMLE","484",NA,"","Y","R",NA,NA,NA,"","","F","A","CSN",""
"csm08",1,2017,"6/15/2017","20B","E","12","PMLE","499",NA,"","Y","R",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/15/2017","20B","E","8","PMLE","476",NA,"","Y","R",NA,NA,NA,"","","F","A","CEN",""
"csm08",1,2017,"6/15/2017","20B","E","5","PMLE","469",NA,"","Y","R",NA,NA,NA,"","","M","JUV","NS",""
"csm08",1,2017,"6/15/2017","20B","E","16","PMLE","462",NA,"","Y","R",NA,NA,NA,"","","M","JUV","NS",""
"csm08",1,2017,"6/15/2017","20B","E","15","PMLE","497",NA,"","Y","R",NA,NA,NA,"","","M","A","NS",""
"csm08",1,2017,"6/15/2017","20B","E","2","PMMA","511",NA,"","N","R",NA,54,18,"","28","M","A","S",""
"csm08",1,2017,"6/15/2017","20B","E","7","SIHI","503",NA,"","N","R",NA,71,27,"","","F","JUV","CSN",""
"csm08",1,2017,"6/15/2017","20B","E","13","SIHI","492",NA,"","Y","R",NA,NA,NA,"","","F","A","CEN","PREGNANT"
"csm08",1,2017,"6/15/2017","R1A","E","5","NEFL","428",NA,"","Y","R",NA,NA,NA,"","","F","A","OEN",""
"csm08",1,2017,"6/15/2017","R1A","E","2","PMLE","467",NA,"","N","R",NA,91,24,"","34","M","A","NS",""
"csm08",1,2017,"6/15/2017","R1A","E","4","PMLE","430",NA,"","Y","R",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/15/2017","R1A","E","15","PMLE","408",NA,"","Y","R",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/15/2017","R1A","E","15","PMLE","436",NA,"","Y","R",NA,NA,NA,"","","F","A","CSN",""
"csm08",1,2017,"6/15/2017","R1A","E","13","PMLE","475",NA,"","Y","R",NA,NA,NA,"","","F","A","CSN",""
"csm08",1,2017,"6/15/2017","R1A","E","13","PMLE","443",NA,"","Y","R",NA,NA,NA,"","","M","A","NS",""
"csm08",1,2017,"6/15/2017","R1A","E","2","PMMA","491",NA,"","N","R",NA,53,18,"","18.5","M","A","NS",""
"csm08",1,2017,"6/15/2017","R1A","E","7","SIHI","482",NA,"","N","R",NA,23,61,"","","M","SA","NS",""
"csm08",1,2017,"6/15/2017","R1A","E","18","SIHI","436",NA,"","N","R",NA,75,27,"","49","M","SA","NS",""
"csm08",1,2017,"6/15/2017","R1A","E","14","SIHI","498",NA,"","N","R",NA,87,28,"","63","M","SA","NS",""
"csm08",1,2017,"6/15/2017","R1A","E","9","SIHI","460",NA,"","N","R",NA,93,22,"","69","F","SA","OSN",""
"csm08",1,2017,"6/15/2017","R1A","E","12","SIHI","474",NA,"","N","R",NA,92,30,"","57","M","SA","S",""
"csm08",1,2017,"6/15/2017","R1A","E","12","SIHI","448",NA,"","N","R",NA,109,29,"","160","M","A","S",""
"csm08",1,2017,"6/15/2017","R1A","E","14","SIHI","401",NA,"","Y","R",NA,NA,NA,"","","F","A","OSN",""
"csm08",1,2017,"6/15/2017","R20A","W","20","PMLE","525",NA,"","N","R",NA,65,20,"","172","F","A","CSN",""
"csm08",1,2017,"6/15/2017","R20A","W","11","PMLE","424",NA,"","Y","R",NA,NA,NA,"","","F","A","CSN",""
"csm08",1,2017,"6/15/2017","SpB","E","12","MIOC","545",NA,"","N","R",NA,34,21,"","28","M","A","NS",""
"csm08",1,2017,"6/15/2017","SpB","E","13","PMLE","533",NA,"","N","R",NA,65,20,"","13.5","F","JUV","CSN",""
"csm08",1,2017,"6/15/2017","SpB","E","18","PMMA","",3866,"","A","R",NA,NA,NA,"","","M","A","S","NEON"
"csm08",1,2017,"6/15/2017","SpB","E","4","PMMA","447",NA,"","Y","R",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/15/2017","SpB","E","20","SIHI","599",NA,"","N","R",NA,35,31,"","145","F","A","OEN","OTB"
"csm08",1,2017,"6/15/2017","SpB","E","8","SIHI","505",NA,"","N","R",NA,115,30,"","139","M","A","S",""
"csm08",1,2017,"6/15/2017","SpB","E","20","SIHI","565",NA,"","N","R",NA,91,29,"","75","M","SA","NS",""
"csm08",1,2017,"6/15/2017","SpB","E","16","SIHI","494",NA,"","Y","R",NA,NA,NA,"","","F","A","CEN","NTB PREGNANT"
"csm08",1,2017,"6/15/2017","SpB","E","7","SIHI","481",NA,"","Y","R",NA,NA,NA,"","","M","A","S","OTB"
"csm08",1,2017,"6/15/2017","SpB","E","16","SIHI","480",NA,"","Y","R",NA,NA,NA,"","","M","SA","S",""
"csm08",1,2017,"6/15/2017","SpB","E","15","SIHI","414",NA,"","Y","R",NA,NA,NA,"","","M","SA","NS",""
"csm08",1,2017,"6/16/2017","20B","E","14","PMLE","504",NA,"","N","R",NA,58,20,"","14","M","JUV","NS",""
"csm08",1,2017,"6/16/2017","20B","E","10","PMLE","326",NA,"","A","R",NA,NA,NA,"","","F","A","OEN",""
"csm08",1,2017,"6/16/2017","20B","E","15","PMLE","355",NA,"","A","R",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/16/2017","20B","E","8","PMLE","366",NA,"","A","R",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/16/2017","20B","E","10","PMLE","488",NA,"","Y","R",NA,NA,NA,"","","M","A","S","ESCAPED @ SpBS"
"csm08",1,2017,"6/16/2017","20B","E","8","PMLE","476",NA,"","Y","R",NA,NA,NA,"","","F","A","CSN",""
"csm08",1,2017,"6/16/2017","20B","E","9","PMLE","569",NA,"","Y","R",NA,NA,NA,"","","F","A","CEN","PREGNANT"
"csm08",1,2017,"6/16/2017","20B","E","12","PMLE","499",NA,"","Y","R",NA,NA,NA,"","","M","A","NS",""
"csm08",1,2017,"6/16/2017","20B","E","15","PMLE","454",NA,"","Y","R",NA,NA,NA,"","","F","JUV","CSN",""
"csm08",1,2017,"6/16/2017","20B","E","9","PMLE","484",NA,"","Y","R",NA,NA,NA,"","","F","A","CEN",""
"csm08",1,2017,"6/16/2017","20B","E","16","PMLE","497",NA,"","Y","R",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/16/2017","20B","E","16","PMLE","353",NA,"","Y","R",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/16/2017","20B","E","2","PMMA","511",NA,"","Y","R",NA,NA,NA,"","","M","A","S",""
"csm08",1,2017,"6/16/2017","20B","E","1","SIHI","557",NA,"","N","R",NA,91,28,"","50","F","SA","CEN",""
"csm08",1,2017,"6/16/2017","20B","E","14","SIHI","571",NA,"","N","R",NA,108,29,"","135","M","A","S",""
"csm08",1,2017,"6/16/2017","20B","E","13","SIHI","576",NA,"","N","R",NA,105,30,"","160","M","A","S",""
"csm08",1,2017,"6/16/2017","20B","E","12","SIHI","471",NA,"","Y","R",NA,NA,NA,"","","M","JUV","NS",""
"csm08",1,2017,"6/16/2017","20B","E","13","SIHI","492",NA,"","Y","R",NA,NA,NA,"","115","F","A","OEL","GAVE BIRTH IN TRAP-10 EMBRYOS"
